job,method,seed,nodes,partition,scenario,topology,period,epochs,dataset,use_cycle,event_threshold,hidden,stride,protocol_id,split,policy,accuracy,precision,recall,f1,average_precision,roc_auc,fpr,bytes_total,training_wall_s,modeled_parallel_s
FD001_fedavg_s33_n5_8e2a8f584c43,fedavg,33,5,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,ab89e2e3e236,test_terminal,val_f1,0.989247311827957,1.0,0.96,0.9795918367346939,0.9970370370370372,0.9988235294117647,0.0,161302000,191.75313676298902,175.22366121399259
FD001_fedavg_s33_n5_8e2a8f584c43,fedavg,33,5,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,ab89e2e3e236,test_terminal,val_fpr02,0.967741935483871,0.9230769230769231,0.96,0.9411764705882353,0.9970370370370372,0.9988235294117647,0.029411764705882353,161302000,191.75313676298902,175.22366121399259
FD001_fedavg_s44_n10_c3fdd45dfc2c,fedavg,44,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_all,fixed,0.982434887946699,0.7633802816901408,0.8162650602409639,0.7889374090247453,0.8902641047994135,0.9931019040189535,0.010602044680045438,322604000,171.4451433739996,278.67214128399996
FD001_fedavg_s44_n10_c3fdd45dfc2c,fedavg,44,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_all,val_f1,0.9837674136886735,0.8694029850746269,0.7018072289156626,0.7766666666666666,0.8902641047994135,0.9931019040189535,0.004417518616685599,322604000,171.4451433739996,278.67214128399996
FD001_fedavg_s44_n10_c3fdd45dfc2c,fedavg,44,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_all,val_fpr02,0.9835251362810418,0.8712121212121212,0.6927710843373494,0.7718120805369127,0.8902641047994135,0.9931019040189535,0.00429130379906601,322604000,171.4451433739996,278.67214128399996
FD001_fedavg_s44_n10_c3fdd45dfc2c,fedavg,44,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_terminal,fixed,0.946236559139785,0.9166666666666666,0.88,0.8979591836734694,0.9822351395730708,0.9929411764705882,0.029411764705882353,322604000,171.4451433739996,278.67214128399996
FD001_fedavg_s44_n10_c3fdd45dfc2c,fedavg,44,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_terminal,val_f1,0.956989247311828,1.0,0.84,0.9130434782608695,0.9822351395730708,0.9929411764705882,0.0,322604000,171.4451433739996,278.67214128399996
FD001_fedavg_s44_n10_c3fdd45dfc2c,fedavg,44,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_terminal,val_fpr02,0.956989247311828,1.0,0.84,0.9130434782608695,0.9822351395730708,0.9929411764705882,0.0,322604000,171.4451433739996,278.67214128399996
FD001_fedavg_s55_n10_373c359186a9,fedavg,55,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_all,fixed,0.9854633555420957,0.9818181818181818,0.6506024096385542,0.782608695652174,0.9204432080326501,0.9952087790769286,0.0005048592704783542,322604000,195.33014239999738,283.44774270699895
FD001_fedavg_s55_n10_373c359186a9,fedavg,55,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_all,val_f1,0.9852210781344639,0.8143712574850299,0.8192771084337349,0.8168168168168168,0.9204432080326501,0.9952087790769286,0.00782531869241449,322604000,195.33014239999738,283.44774270699895
FD001_fedavg_s55_n10_373c359186a9,fedavg,55,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_all,val_fpr02,0.9853422168382798,0.8130563798219584,0.8253012048192772,0.8191330343796711,0.9204432080326501,0.9952087790769286,0.007951533510034078,322604000,195.33014239999738,283.44774270699895
FD001_fedavg_s55_n10_373c359186a9,fedavg,55,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_terminal,fixed,0.946236559139785,1.0,0.8,0.8888888888888888,0.9897391688771001,0.9958823529411764,0.0,322604000,195.33014239999738,283.44774270699895
FD001_fedavg_s55_n10_373c359186a9,fedavg,55,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_terminal,val_f1,0.956989247311828,0.92,0.92,0.92,0.9897391688771001,0.9958823529411764,0.029411764705882353,322604000,195.33014239999738,283.44774270699895
FD001_fedavg_s55_n10_373c359186a9,fedavg,55,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_terminal,val_fpr02,0.956989247311828,0.92,0.92,0.92,0.9897391688771001,0.9958823529411764,0.029411764705882353,322604000,195.33014239999738,283.44774270699895
FD001_fedavg_weighted_s11_n10_842f116a160b,fedavg_weighted,11,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_all,fixed,0.9818291944276196,0.7106481481481481,0.9246987951807228,0.8036649214659686,0.9238664039396983,0.9952057377560222,0.015776852202448566,322604000,198.5396357099994,283.5516107390008
FD001_fedavg_weighted_s11_n10_842f116a160b,fedavg_weighted,11,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_all,val_f1,0.9874015748031496,0.88,0.7951807228915663,0.8354430379746836,0.9238664039396983,0.9952057377560222,0.004543733434305188,322604000,198.5396357099994,283.5516107390008
FD001_fedavg_weighted_s11_n10_842f116a160b,fedavg_weighted,11,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_all,val_fpr02,0.9860690490611751,0.8181818181818182,0.8403614457831325,0.8291233283803864,0.9238664039396983,0.9952057377560222,0.00782531869241449,322604000,198.5396357099994,283.5516107390008
FD001_fedavg_weighted_s11_n10_842f116a160b,fedavg_weighted,11,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_terminal,fixed,0.967741935483871,0.9230769230769231,0.96,0.9411764705882353,0.9922934472934475,0.9970588235294118,0.029411764705882353,322604000,198.5396357099994,283.5516107390008
FD001_fedavg_weighted_s11_n10_842f116a160b,fedavg_weighted,11,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_terminal,val_f1,0.967741935483871,0.9583333333333334,0.92,0.9387755102040817,0.9922934472934475,0.9970588235294118,0.014705882352941176,322604000,198.5396357099994,283.5516107390008
FD001_fedavg_weighted_s11_n10_842f116a160b,fedavg_weighted,11,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_terminal,val_fpr02,0.956989247311828,0.92,0.92,0.92,0.9922934472934475,0.9970588235294118,0.029411764705882353,322604000,198.5396357099994,283.5516107390008
FD001_fedavg_weighted_s22_n10_9d978ef2eabe,fedavg_weighted,22,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_all,fixed,0.9820714718352513,0.7169811320754716,0.9156626506024096,0.8042328042328042,0.9214021888691976,0.995376051726786,0.015145778114350625,322604000,192.11506301400277,282.54484824199903
FD001_fedavg_weighted_s22_n10_9d978ef2eabe,fedavg_weighted,22,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_all,val_f1,0.987038158691702,0.8712871287128713,0.7951807228915663,0.831496062992126,0.9214021888691976,0.995376051726786,0.004922377887163953,322604000,192.11506301400277,282.54484824199903
FD001_fedavg_weighted_s22_n10_9d978ef2eabe,fedavg_weighted,22,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_all,val_fpr02,0.987038158691702,0.8712871287128713,0.7951807228915663,0.831496062992126,0.9214021888691976,0.995376051726786,0.004922377887163953,322604000,192.11506301400277,282.54484824199903
FD001_fedavg_weighted_s22_n10_9d978ef2eabe,fedavg_weighted,22,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_terminal,fixed,0.978494623655914,0.9259259259259259,1.0,0.9615384615384616,0.9848313731357212,0.9947058823529412,0.029411764705882353,322604000,192.11506301400277,282.54484824199903
FD001_fedavg_weighted_s22_n10_9d978ef2eabe,fedavg_weighted,22,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_terminal,val_f1,0.967741935483871,0.9583333333333334,0.92,0.9387755102040817,0.9848313731357212,0.9947058823529412,0.014705882352941176,322604000,192.11506301400277,282.54484824199903
FD001_fedavg_weighted_s22_n10_9d978ef2eabe,fedavg_weighted,22,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_terminal,val_fpr02,0.967741935483871,0.9583333333333334,0.92,0.9387755102040817,0.9848313731357212,0.9947058823529412,0.014705882352941176,322604000,192.11506301400277,282.54484824199903
FD001_fedavg_weighted_s33_n10_adf8bd7b01a9,fedavg_weighted,33,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_all,fixed,0.983403997577226,0.7455919395465995,0.891566265060241,0.8120713305898491,0.9132358801925222,0.9941914572337057,0.012747696579578442,322604000,193.94916134100367,282.0001652159974
FD001_fedavg_weighted_s33_n10_adf8bd7b01a9,fedavg_weighted,33,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_all,val_f1,0.9849788007268322,0.8023255813953488,0.8313253012048193,0.8165680473372781,0.9132358801925222,0.9941914572337057,0.00858260759813202,322604000,193.94916134100367,282.0001652159974
FD001_fedavg_weighted_s33_n10_adf8bd7b01a9,fedavg_weighted,33,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_all,val_fpr02,0.9841308298001211,0.7768595041322314,0.8493975903614458,0.8115107913669065,0.9132358801925222,0.9941914572337057,0.010223400227186671,322604000,193.94916134100367,282.0001652159974
FD001_fedavg_weighted_s33_n10_adf8bd7b01a9,fedavg_weighted,33,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_terminal,fixed,0.978494623655914,0.9259259259259259,1.0,0.9615384615384616,0.9939601139601142,0.9976470588235294,0.029411764705882353,322604000,193.94916134100367,282.0001652159974
FD001_fedavg_weighted_s33_n10_adf8bd7b01a9,fedavg_weighted,33,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_terminal,val_f1,0.956989247311828,0.92,0.92,0.92,0.9939601139601142,0.9976470588235294,0.029411764705882353,322604000,193.94916134100367,282.0001652159974
FD001_fedavg_weighted_s33_n10_adf8bd7b01a9,fedavg_weighted,33,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_terminal,val_fpr02,0.967741935483871,0.9230769230769231,0.96,0.9411764705882353,0.9939601139601142,0.9976470588235294,0.029411764705882353,322604000,193.94916134100367,282.0001652159974
FD001_fedavg_weighted_s44_n10_ff7822c5b0e5,fedavg_weighted,44,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_all,fixed,0.9794064203513022,0.6816143497757847,0.9156626506024096,0.781491002570694,0.8813411207588803,0.9936394574891767,0.01792250410198157,322604000,172.17481308800052,279.0154995580017
FD001_fedavg_weighted_s44_n10_ff7822c5b0e5,fedavg_weighted,44,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_all,val_f1,0.9847365233192005,0.8238993710691824,0.7891566265060241,0.8061538461538461,0.8813411207588803,0.9936394574891767,0.007068029786696958,322604000,172.17481308800052,279.0154995580017
FD001_fedavg_weighted_s44_n10_ff7822c5b0e5,fedavg_weighted,44,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_all,val_fpr02,0.9815869170199879,0.8629032258064516,0.6445783132530121,0.7379310344827587,0.8813411207588803,0.9936394574891767,0.00429130379906601,322604000,172.17481308800052,279.0154995580017
FD001_fedavg_weighted_s44_n10_ff7822c5b0e5,fedavg_weighted,44,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_terminal,fixed,0.956989247311828,0.8888888888888888,0.96,0.9230769230769231,0.994114285714286,0.9976470588235294,0.04411764705882353,322604000,172.17481308800052,279.0154995580017
FD001_fedavg_weighted_s44_n10_ff7822c5b0e5,fedavg_weighted,44,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_terminal,val_f1,0.967741935483871,0.9583333333333334,0.92,0.9387755102040817,0.994114285714286,0.9976470588235294,0.014705882352941176,322604000,172.17481308800052,279.0154995580017
FD001_fedavg_weighted_s44_n10_ff7822c5b0e5,fedavg_weighted,44,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_terminal,val_fpr02,0.9354838709677419,1.0,0.76,0.8636363636363636,0.994114285714286,0.9976470588235294,0.0,322604000,172.17481308800052,279.0154995580017
FD001_fedavg_weighted_s55_n10_e975a6f34fd6,fedavg_weighted,55,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_all,fixed,0.9829194427619624,0.7546666666666667,0.8524096385542169,0.8005657708628006,0.916134674290789,0.995095870038275,0.011611763221002146,322604000,196.61005508200105,283.4101008249993
FD001_fedavg_weighted_s55_n10_e975a6f34fd6,fedavg_weighted,55,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_all,val_f1,0.9854633555420957,0.823170731707317,0.8132530120481928,0.8181818181818182,0.916134674290789,0.995095870038275,0.007320459421936135,322604000,196.61005508200105,283.4101008249993
FD001_fedavg_weighted_s55_n10_e975a6f34fd6,fedavg_weighted,55,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_all,val_fpr02,0.9849788007268322,0.8095238095238095,0.8192771084337349,0.8143712574850299,0.916134674290789,0.995095870038275,0.008077748327653667,322604000,196.61005508200105,283.4101008249993
FD001_fedavg_weighted_s55_n10_e975a6f34fd6,fedavg_weighted,55,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_terminal,fixed,0.978494623655914,0.96,0.96,0.96,0.9888903067946548,0.9958823529411766,0.014705882352941176,322604000,196.61005508200105,283.4101008249993
FD001_fedavg_weighted_s55_n10_e975a6f34fd6,fedavg_weighted,55,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_terminal,val_f1,0.967741935483871,0.9583333333333334,0.92,0.9387755102040817,0.9888903067946548,0.9958823529411766,0.014705882352941176,322604000,196.61005508200105,283.4101008249993
FD001_fedavg_weighted_s55_n10_e975a6f34fd6,fedavg_weighted,55,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_terminal,val_fpr02,0.967741935483871,0.9583333333333334,0.92,0.9387755102040817,0.9888903067946548,0.9958823529411766,0.014705882352941176,322604000,196.61005508200105,283.4101008249993
FD001_gossip_s11_n10_02df0fd1e4c0,gossip,11,10,iid,packet_loss,ring,1,50,FD001,True,0.02,"[100, 50]",1,d3f904be6308,test_all,fixed,0.9859479103573592,0.8333333333333334,0.8132530120481928,0.823170731707317,0.9203267429472132,0.9950928287173685,0.006815600151457781,322604000,194.3431837970038,49.47823005899584
FD001_gossip_s11_n10_02df0fd1e4c0,gossip,11,10,iid,packet_loss,ring,1,50,FD001,True,0.02,"[100, 50]",1,d3f904be6308,test_all,val_f1,0.9853422168382798,0.8781362007168458,0.7379518072289156,0.8019639934533551,0.9203267429472132,0.9950928287173685,0.00429130379906601,322604000,194.3431837970038,49.47823005899584
FD001_gossip_s11_n10_02df0fd1e4c0,gossip,11,10,iid,packet_loss,ring,1,50,FD001,True,0.02,"[100, 50]",1,d3f904be6308,test_all,val_fpr02,0.9855844942459115,0.8380952380952381,0.7951807228915663,0.8160741885625966,0.9203267429472132,0.9950928287173685,0.006436955698599016,322604000,194.3431837970038,49.47823005899584
FD001_gossip_s11_n10_02df0fd1e4c0,gossip,11,10,iid,packet_loss,ring,1,50,FD001,True,0.02,"[100, 50]",1,d3f904be6308,test_terminal,fixed,0.956989247311828,0.9565217391304348,0.88,0.9166666666666666,0.9764162760059234,0.9917647058823529,0.014705882352941176,322604000,194.3431837970038,49.47823005899584
FD001_gossip_s11_n10_02df0fd1e4c0,gossip,11,10,iid,packet_loss,ring,1,50,FD001,True,0.02,"[100, 50]",1,d3f904be6308,test_terminal,val_f1,0.946236559139785,0.9545454545454546,0.84,0.8936170212765957,0.9764162760059234,0.9917647058823529,0.014705882352941176,322604000,194.3431837970038,49.47823005899584
FD001_gossip_s11_n10_02df0fd1e4c0,gossip,11,10,iid,packet_loss,ring,1,50,FD001,True,0.02,"[100, 50]",1,d3f904be6308,test_terminal,val_fpr02,0.956989247311828,0.9565217391304348,0.88,0.9166666666666666,0.9764162760059234,0.9917647058823529,0.014705882352941176,322604000,194.3431837970038,49.47823005899584
FD001_gossip_s11_n10_47ac98c10413,gossip,11,10,iid,none,ring,1,50,FD001,False,0.02,"[100, 50]",1,451d41a53b0b,test_all,fixed,0.9825560266505149,0.7764705882352941,0.7951807228915663,0.7857142857142857,0.8876454707718386,0.9930665486634155,0.009592326139088728,322604000,197.94018695200612,50.32430727999957
FD001_gossip_s11_n10_47ac98c10413,gossip,11,10,iid,none,ring,1,50,FD001,False,0.02,"[100, 50]",1,451d41a53b0b,test_all,val_f1,0.9825560266505149,0.7764705882352941,0.7951807228915663,0.7857142857142857,0.8876454707718386,0.9930665486634155,0.009592326139088728,322604000,197.94018695200612,50.32430727999957
FD001_gossip_s11_n10_47ac98c10413,gossip,11,10,iid,none,ring,1,50,FD001,False,0.02,"[100, 50]",1,451d41a53b0b,test_all,val_fpr02,0.9823137492428831,0.8274647887323944,0.7078313253012049,0.762987012987013,0.8876454707718386,0.9930665486634155,0.006184526063359838,322604000,197.94018695200612,50.32430727999957
FD001_gossip_s11_n10_47ac98c10413,gossip,11,10,iid,none,ring,1,50,FD001,False,0.02,"[100, 50]",1,451d41a53b0b,test_terminal,fixed,0.9354838709677419,0.88,0.88,0.88,0.9678275415405853,0.9882352941176471,0.04411764705882353,322604000,197.94018695200612,50.32430727999957
FD001_gossip_s11_n10_47ac98c10413,gossip,11,10,iid,none,ring,1,50,FD001,False,0.02,"[100, 50]",1,451d41a53b0b,test_terminal,val_f1,0.9354838709677419,0.88,0.88,0.88,0.9678275415405853,0.9882352941176471,0.04411764705882353,322604000,197.94018695200612,50.32430727999957
FD001_gossip_s11_n10_47ac98c10413,gossip,11,10,iid,none,ring,1,50,FD001,False,0.02,"[100, 50]",1,451d41a53b0b,test_terminal,val_fpr02,0.9139784946236559,0.9047619047619048,0.76,0.8260869565217391,0.9678275415405853,0.9882352941176471,0.029411764705882353,322604000,197.94018695200612,50.32430727999957
FD001_gossip_s11_n10_544288aae4b5,gossip,11,10,lifetime,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,c3abb1342efd,test_all,fixed,0.9780738946093277,0.7103064066852368,0.7680722891566265,0.7380607814761215,0.7850232424723899,0.9787989519608156,0.013126341032437209,322604000,184.95977099500487,64.94937594900506
FD001_gossip_s11_n10_544288aae4b5,gossip,11,10,lifetime,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,c3abb1342efd,test_all,val_f1,0.9780738946093277,0.7214076246334311,0.7409638554216867,0.7310549777117384,0.7850232424723899,0.9787989519608156,0.011990407673860911,322604000,184.95977099500487,64.94937594900506
FD001_gossip_s11_n10_544288aae4b5,gossip,11,10,lifetime,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,c3abb1342efd,test_all,val_fpr02,0.9785584494245911,0.803921568627451,0.6174698795180723,0.6984667802385008,0.7850232424723899,0.9787989519608156,0.006310740880979427,322604000,184.95977099500487,64.94937594900506
FD001_gossip_s11_n10_544288aae4b5,gossip,11,10,lifetime,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,c3abb1342efd,test_terminal,fixed,0.9247311827956989,0.9090909090909091,0.8,0.851063829787234,0.8903908594673302,0.9564705882352942,0.029411764705882353,322604000,184.95977099500487,64.94937594900506
FD001_gossip_s11_n10_544288aae4b5,gossip,11,10,lifetime,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,c3abb1342efd,test_terminal,val_f1,0.9247311827956989,0.9090909090909091,0.8,0.851063829787234,0.8903908594673302,0.9564705882352942,0.029411764705882353,322604000,184.95977099500487,64.94937594900506
FD001_gossip_s11_n10_544288aae4b5,gossip,11,10,lifetime,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,c3abb1342efd,test_terminal,val_fpr02,0.9032258064516129,0.9,0.72,0.8,0.8903908594673302,0.9564705882352942,0.029411764705882353,322604000,184.95977099500487,64.94937594900506
FD001_gossip_s11_n10_54556873830c,gossip,11,10,iid,node_failure,ring,1,50,FD001,True,0.02,"[100, 50]",1,77f2bb654cec,test_all,fixed,0.988007268322229,0.8436578171091446,0.8614457831325302,0.8524590163934426,0.9423316989056945,0.996834365101451,0.006689385333838192,290343600,188.02604703099678,50.0221618249979
FD001_gossip_s11_n10_54556873830c,gossip,11,10,iid,node_failure,ring,1,50,FD001,True,0.02,"[100, 50]",1,77f2bb654cec,test_all,val_f1,0.988007268322229,0.8606811145510835,0.8373493975903614,0.8488549618320611,0.9423316989056945,0.996834365101451,0.005679666792881484,290343600,188.02604703099678,50.0221618249979
FD001_gossip_s11_n10_54556873830c,gossip,11,10,iid,node_failure,ring,1,50,FD001,True,0.02,"[100, 50]",1,77f2bb654cec,test_all,val_fpr02,0.9876438522107813,0.8758169934640523,0.8072289156626506,0.8401253918495298,0.9423316989056945,0.996834365101451,0.004796163069544364,290343600,188.02604703099678,50.0221618249979
FD001_gossip_s11_n10_54556873830c,gossip,11,10,iid,node_failure,ring,1,50,FD001,True,0.02,"[100, 50]",1,77f2bb654cec,test_terminal,fixed,0.956989247311828,0.92,0.92,0.92,0.9769894047981007,0.991764705882353,0.029411764705882353,290343600,188.02604703099678,50.0221618249979
FD001_gossip_s11_n10_54556873830c,gossip,11,10,iid,node_failure,ring,1,50,FD001,True,0.02,"[100, 50]",1,77f2bb654cec,test_terminal,val_f1,0.9354838709677419,0.9130434782608695,0.84,0.875,0.9769894047981007,0.991764705882353,0.029411764705882353,290343600,188.02604703099678,50.0221618249979
FD001_gossip_s11_n10_54556873830c,gossip,11,10,iid,node_failure,ring,1,50,FD001,True,0.02,"[100, 50]",1,77f2bb654cec,test_terminal,val_fpr02,0.9354838709677419,0.9130434782608695,0.84,0.875,0.9769894047981007,0.991764705882353,0.029411764705882353,290343600,188.02604703099678,50.0221618249979
FD001_gossip_s11_n10_59145d061b98,gossip,11,10,iid,server_outage,ring,1,50,FD001,True,0.02,"[100, 50]",1,ace76c4c163e,test_all,fixed,0.9875227135069655,0.8459214501510574,0.8433734939759037,0.8446455505279035,0.9412676054006517,0.9966724147631799,0.006436955698599016,322604000,196.03655194900057,49.999392903997375
FD001_gossip_s11_n10_59145d061b98,gossip,11,10,iid,server_outage,ring,1,50,FD001,True,0.02,"[100, 50]",1,ace76c4c163e,test_all,val_f1,0.9893397940642035,0.9388489208633094,0.786144578313253,0.8557377049180328,0.9412676054006517,0.9966724147631799,0.002145651899533005,322604000,196.03655194900057,49.999392903997375
FD001_gossip_s11_n10_59145d061b98,gossip,11,10,iid,server_outage,ring,1,50,FD001,True,0.02,"[100, 50]",1,ace76c4c163e,test_all,val_fpr02,0.9887341005451241,0.9050847457627119,0.8042168674698795,0.8516746411483254,0.9412676054006517,0.9966724147631799,0.003534014893348479,322604000,196.03655194900057,49.999392903997375
FD001_gossip_s11_n10_59145d061b98,gossip,11,10,iid,server_outage,ring,1,50,FD001,True,0.02,"[100, 50]",1,ace76c4c163e,test_terminal,fixed,0.9354838709677419,0.88,0.88,0.88,0.9770871193388357,0.991764705882353,0.04411764705882353,322604000,196.03655194900057,49.999392903997375
FD001_gossip_s11_n10_59145d061b98,gossip,11,10,iid,server_outage,ring,1,50,FD001,True,0.02,"[100, 50]",1,ace76c4c163e,test_terminal,val_f1,0.956989247311828,0.9565217391304348,0.88,0.9166666666666666,0.9770871193388357,0.991764705882353,0.014705882352941176,322604000,196.03655194900057,49.999392903997375
FD001_gossip_s11_n10_59145d061b98,gossip,11,10,iid,server_outage,ring,1,50,FD001,True,0.02,"[100, 50]",1,ace76c4c163e,test_terminal,val_fpr02,0.946236559139785,0.9166666666666666,0.88,0.8979591836734694,0.9770871193388357,0.991764705882353,0.029411764705882353,322604000,196.03655194900057,49.999392903997375
FD001_gossip_s11_n10_edd064864ea0,gossip,11,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_all,fixed,0.9875227135069655,0.8459214501510574,0.8433734939759037,0.8446455505279035,0.9412676054006517,0.9966724147631799,0.006436955698599016,322604000,190.33667375999983,48.81219347799998
FD001_gossip_s11_n10_edd064864ea0,gossip,11,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_all,val_f1,0.9893397940642035,0.9388489208633094,0.786144578313253,0.8557377049180328,0.9412676054006517,0.9966724147631799,0.002145651899533005,322604000,190.33667375999983,48.81219347799998
FD001_gossip_s11_n10_edd064864ea0,gossip,11,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_all,val_fpr02,0.9887341005451241,0.9050847457627119,0.8042168674698795,0.8516746411483254,0.9412676054006517,0.9966724147631799,0.003534014893348479,322604000,190.33667375999983,48.81219347799998
FD001_gossip_s11_n10_edd064864ea0,gossip,11,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_terminal,fixed,0.9354838709677419,0.88,0.88,0.88,0.9770871193388357,0.991764705882353,0.04411764705882353,322604000,190.33667375999983,48.81219347799998
FD001_gossip_s11_n10_edd064864ea0,gossip,11,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_terminal,val_f1,0.956989247311828,0.9565217391304348,0.88,0.9166666666666666,0.9770871193388357,0.991764705882353,0.014705882352941176,322604000,190.33667375999983,48.81219347799998
FD001_gossip_s11_n10_edd064864ea0,gossip,11,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_terminal,val_fpr02,0.946236559139785,0.9166666666666666,0.88,0.8979591836734694,0.9770871193388357,0.991764705882353,0.029411764705882353,322604000,190.33667375999983,48.81219347799998
FD001_gossip_s11_n20_c44a267f9592,gossip,11,20,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,15ec19a42f2d,test_all,fixed,0.9811023622047244,0.7993197278911565,0.7078313253012049,0.7507987220447284,0.8347863042918573,0.982605925405522,0.007446674239555724,645208000,186.55170148300203,41.459110060000896
FD001_gossip_s11_n20_c44a267f9592,gossip,11,20,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,15ec19a42f2d,test_all,val_f1,0.981465778316172,0.7823343848580442,0.7469879518072289,0.7642526964560863,0.8347863042918573,0.982605925405522,0.00870882241575161,645208000,186.55170148300203,41.459110060000896
FD001_gossip_s11_n20_c44a267f9592,gossip,11,20,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,15ec19a42f2d,test_all,val_fpr02,0.9808600847970926,0.8107142857142857,0.6837349397590361,0.7418300653594772,0.8347863042918573,0.982605925405522,0.006689385333838192,645208000,186.55170148300203,41.459110060000896
FD001_gossip_s11_n20_c44a267f9592,gossip,11,20,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,15ec19a42f2d,test_terminal,fixed,0.946236559139785,1.0,0.8,0.8888888888888888,0.9742689075630254,0.9882352941176471,0.0,645208000,186.55170148300203,41.459110060000896
